,model_key,mileage,engine_power,fuel,paint_color,car_type,private_parking_available,has_gps,has_air_conditioning,automatic_car,has_getaround_connect,has_speed_regulator,winter_tires,rental_price_per_day
1208,Citroën,79351,135,diesel,grey,estate,True,True,True,True,True,True,True,127
1209,Citroën,236157,135,diesel,blue,estate,False,False,False,False,False,False,True,83
1210,Peugeot,181952,85,diesel,grey,estate,True,False,False,False,False,False,True,60
1211,Peugeot,176054,105,diesel,white,estate,True,True,True,False,False,False,True,120
1212,Audi,208092,160,diesel,black,estate,True,True,True,False,True,True,True,129
1213,Audi,122370,100,diesel,grey,estate,True,True,False,False,True,False,True,132
1214,Peugeot,195075,90,diesel,silver,estate,False,True,True,False,False,False,True,61
1215,Renault,119515,135,diesel,grey,estate,False,True,False,False,True,False,True,141
1216,Peugeot,93702,105,diesel,silver,estate,False,False,False,False,False,False,False,127
1217,Renault,139890,120,diesel,grey,estate,True,True,False,False,True,False,True,123
1218,Citroën,167954,120,diesel,black,estate,False,False,False,False,False,False,True,69
1219,Peugeot,101005,105,diesel,silver,estate,False,False,False,False,True,False,True,84
1220,Citroën,200508,122,diesel,black,estate,False,True,False,False,True,True,True,97
1221,Audi,198941,180,diesel,grey,estate,True,True,True,False,True,False,True,132
1222,Audi,124643,230,diesel,grey,estate,True,True,True,False,False,False,True,165
1223,Citroën,201714,122,diesel,black,estate,False,True,False,False,True,False,True,109
1224,Peugeot,150739,105,diesel,black,estate,False,True,False,False,True,False,True,114
1225,Citroën,53159,135,diesel,grey,estate,False,True,False,False,False,False,False,96
1226,Citroën,154203,135,diesel,white,estate,False,False,False,False,False,True,True,108
1227,Peugeot,193416,105,diesel,black,estate,False,True,False,False,True,False,True,105
1228,Citroën,195524,122,diesel,black,estate,True,False,False,False,True,False,True,106
1229,Audi,156934,190,diesel,black,estate,True,True,False,True,True,False,True,154
1230,Peugeot,202533,100,diesel,black,estate,False,True,False,False,False,True,True,103
1231,Renault,86899,85,diesel,blue,estate,False,False,False,False,False,False,False,77
1232,Citroën,159229,120,diesel,brown,estate,False,True,False,False,True,False,True,118
1233,Audi,257223,230,diesel,grey,estate,True,True,True,True,True,True,True,141
1234,Renault,144295,135,diesel,black,estate,True,True,True,True,True,True,True,115
1235,Audi,99561,190,diesel,grey,estate,True,True,True,True,True,False,True,171
1236,Audi,137757,160,diesel,black,estate,True,True,False,True,True,True,True,154
1237,Citroën,131121,135,diesel,black,estate,False,True,False,False,True,False,True,128
1238,PGO,247305,170,diesel,black,estate,True,False,False,False,False,False,True,74
1239,Peugeot,172193,105,diesel,blue,estate,False,False,False,False,False,False,True,102
1240,Peugeot,200734,105,diesel,black,estate,False,True,False,False,True,False,True,112
1241,Renault,186501,120,diesel,blue,estate,True,True,False,False,False,False,True,114
1242,Renault,153987,135,diesel,black,estate,False,True,False,False,True,True,True,132
1243,Peugeot,129294,100,diesel,brown,estate,False,True,False,False,False,False,True,97
1244,Audi,261240,150,diesel,black,estate,True,True,True,False,True,True,True,119
1245,Renault,128219,135,diesel,white,estate,True,True,True,False,True,True,True,129
1246,Peugeot,185424,105,diesel,blue,estate,False,True,False,False,False,False,True,97
1247,Renault,186382,120,diesel,silver,estate,True,True,False,False,False,False,True,114
1248,Citroën,157416,135,diesel,black,estate,False,True,False,False,True,True,True,109
1249,Citroën,171792,135,diesel,white,estate,False,True,False,False,True,True,True,117
1250,Peugeot,152402,105,diesel,silver,estate,False,True,False,False,False,False,True,114
1251,Peugeot,86539,95,petrol,black,estate,True,False,False,False,True,False,True,60
1252,Renault,130671,140,diesel,blue,estate,True,True,False,True,True,False,True,132
1253,Citroën,156321,120,diesel,brown,estate,True,True,False,False,False,False,True,115
1254,Peugeot,173701,100,diesel,black,estate,False,True,False,False,False,False,True,110
1255,Citroën,170381,135,diesel,silver,estate,True,True,False,False,False,False,True,10
1256,Peugeot,179240,105,diesel,silver,estate,False,True,True,False,False,True,True,106
1257,Audi,110058,230,diesel,grey,estate,True,True,True,True,True,False,True,148
1258,Citroën,129214,120,diesel,blue,estate,False,True,False,False,True,False,True,105
1259,Citroën,132589,135,diesel,grey,estate,True,True,False,False,False,False,True,112
1260,Peugeot,207196,105,diesel,blue,estate,False,True,False,True,False,False,True,102
1261,Citroën,148475,120,diesel,brown,estate,False,False,False,False,False,False,False,103
1262,Renault,190806,135,diesel,white,estate,True,True,False,False,True,False,True,141
1263,Citroën,181976,120,diesel,blue,estate,True,True,False,False,True,True,True,97
1264,Peugeot,198531,100,diesel,silver,estate,False,True,False,False,False,False,True,91
1265,Citroën,284984,110,diesel,grey,estate,True,False,False,False,True,False,True,35
1266,Citroën,179203,122,diesel,black,estate,False,True,False,False,True,False,True,120
1267,Renault,139012,135,diesel,grey,estate,True,True,False,False,True,True,True,127
1268,Citroën,167347,135,diesel,grey,estate,False,False,False,False,True,False,True,115
1269,Citroën,209591,122,diesel,blue,estate,True,True,False,False,True,False,True,111
1270,Citroën,202580,130,diesel,black,estate,True,False,False,False,False,False,True,88
1271,Renault,165331,135,diesel,black,estate,True,True,True,False,True,True,True,120
1272,Audi,111060,190,diesel,blue,estate,True,True,True,False,True,True,True,139
1273,Renault,232842,135,diesel,black,estate,True,True,True,False,True,True,True,112
1274,Citroën,166671,122,diesel,white,estate,True,True,False,False,True,False,True,111
1275,Peugeot,170185,100,diesel,white,estate,False,False,False,False,False,True,True,102
1276,Peugeot,166841,100,diesel,blue,estate,True,True,False,False,False,False,True,104
1277,Renault,165222,85,diesel,black,estate,False,True,False,False,False,False,True,109
1278,Renault,362902,120,diesel,silver,estate,True,True,False,False,True,False,True,102
1279,Renault,145014,135,diesel,black,estate,True,True,False,True,True,True,True,136
1280,Renault,136924,140,diesel,black,estate,True,True,False,False,True,True,True,139
1281,Audi,232732,150,diesel,grey,estate,True,True,True,False,True,False,True,120
1282,Audi,99012,190,diesel,grey,estate,False,True,True,False,True,True,True,173
1283,Audi,196511,155,diesel,blue,estate,True,True,False,False,True,False,True,124
1284,Citroën,101974,135,diesel,grey,estate,False,False,False,False,False,False,True,122
1285,Peugeot,153228,100,diesel,grey,estate,True,True,False,False,False,False,True,105
1286,BMW,157554,180,petrol,grey,estate,True,True,False,False,True,False,True,120
1287,Peugeot,216973,90,diesel,black,estate,True,True,False,False,False,False,True,65
1288,Citroën,122263,122,diesel,black,estate,True,True,False,False,True,False,True,114
1289,Citroën,175444,135,diesel,black,estate,False,True,False,False,False,False,True,101
1290,Audi,181186,105,diesel,grey,estate,False,True,False,False,True,False,True,127
1291,Peugeot,85188,100,diesel,brown,estate,True,True,False,False,False,False,True,123
1292,Citroën,164299,120,diesel,black,estate,False,False,False,False,False,True,True,86
1293,Citroën,175647,135,diesel,white,estate,False,True,True,True,True,False,True,114
1294,Peugeot,98200,100,diesel,black,estate,False,True,False,False,False,False,True,118
1295,Renault,159844,135,diesel,black,estate,True,True,True,False,True,False,True,131
1296,Citroën,80929,135,diesel,black,estate,True,True,False,True,True,True,True,133
1297,Citroën,204930,122,diesel,white,estate,True,True,False,False,True,False,True,112
1298,Renault,135538,120,diesel,grey,estate,True,True,False,False,True,False,True,117
1299,Audi,178947,190,diesel,grey,estate,True,True,True,True,True,False,True,128
1300,Peugeot,178723,105,diesel,black,estate,False,True,False,False,False,False,True,94
1301,Citroën,114698,120,diesel,silver,estate,False,True,False,False,False,True,True,134
1302,Renault,165114,120,diesel,grey,estate,True,True,True,False,True,False,True,128
1303,Citroën,81401,135,diesel,blue,estate,False,True,False,False,True,True,True,121
1304,Peugeot,131640,105,diesel,black,estate,False,False,False,False,True,True,True,104
1305,Renault,183563,135,diesel,white,estate,False,True,False,False,True,True,True,135
1306,Renault,184850,135,diesel,grey,estate,False,True,False,True,True,False,True,146
1307,PGO,170820,190,diesel,black,estate,True,True,False,False,True,True,True,142
1308,Renault,121982,137,petrol,grey,estate,True,True,True,False,True,True,True,104
1309,Citroën,189441,120,diesel,silver,estate,True,True,False,False,True,True,True,122
1310,Peugeot,168930,105,diesel,white,estate,False,True,False,False,True,True,True,108
1311,Peugeot,222246,100,diesel,brown,estate,True,True,False,False,True,False,True,97
1312,Peugeot,163066,100,diesel,black,estate,False,True,False,False,False,False,True,106
1313,Peugeot,83190,100,petrol,blue,estate,True,True,False,False,False,False,True,80
1314,Citroën,173262,135,diesel,blue,estate,False,True,False,False,True,False,True,109
1315,Renault,160403,135,diesel,grey,estate,False,True,False,False,True,False,True,127
1316,Citroën,127234,120,diesel,blue,estate,False,True,False,False,False,True,True,114
1317,Peugeot,216231,100,diesel,grey,estate,True,True,False,False,False,False,True,98
1318,Citroën,208363,120,diesel,red,estate,False,True,False,False,True,True,True,106
1319,Peugeot,229327,100,diesel,grey,estate,True,True,True,False,False,False,True,78
1320,BMW,59468,180,petrol,blue,estate,True,True,False,False,False,False,True,151
1321,Citroën,128511,135,diesel,black,estate,False,True,False,True,True,True,True,122
1322,Renault,136729,135,diesel,black,estate,False,True,False,False,True,False,True,140
1323,Peugeot,125857,105,diesel,white,estate,True,True,True,False,True,True,True,120
1324,Renault,141739,135,diesel,black,estate,False,True,False,False,True,False,True,135
1325,Renault,188567,135,diesel,black,estate,False,True,False,False,True,False,True,127
1326,PGO,178928,180,diesel,black,estate,True,True,False,False,True,True,True,106
1327,Citroën,103360,120,diesel,white,estate,True,True,False,False,True,True,True,123
1328,Audi,105150,220,diesel,blue,estate,True,True,True,False,True,False,True,133
1329,Renault,171472,135,diesel,grey,estate,True,True,False,False,False,False,True,123
1330,Citroën,184223,120,diesel,white,estate,False,True,False,False,False,True,True,111
1331,Renault,194223,120,diesel,grey,estate,True,True,False,False,False,False,True,106
1332,Citroën,161003,135,diesel,black,estate,False,True,False,False,True,True,True,117
1333,Audi,105880,160,diesel,black,estate,False,True,False,False,False,False,True,150
1334,Renault,152942,85,diesel,black,estate,False,True,False,False,False,False,True,102
1335,Renault,153439,140,diesel,white,estate,True,True,False,True,True,False,True,148
1336,Renault,142522,120,diesel,grey,estate,True,True,False,False,False,False,True,118
1337,Citroën,142056,120,diesel,grey,estate,False,True,False,False,False,True,True,120
1338,Peugeot,131697,105,diesel,grey,estate,False,True,True,False,False,False,True,120
1339,Audi,121880,190,diesel,grey,estate,True,True,True,False,True,True,True,150
1340,Renault,151859,85,diesel,grey,estate,False,True,False,False,False,False,True,77
1341,Citroën,193202,120,diesel,black,estate,False,False,False,False,False,False,False,113
1342,Citroën,168748,120,diesel,grey,estate,True,True,False,False,True,True,True,114
1343,Citroën,274948,135,diesel,grey,estate,True,True,False,False,False,False,True,103
1344,Audi,136647,230,diesel,beige,estate,True,True,True,True,False,True,True,169
1345,Audi,268025,155,diesel,black,estate,True,True,False,False,False,False,True,69
1346,Audi,210139,150,diesel,grey,estate,False,True,False,False,True,False,True,117
1347,Renault,210769,135,diesel,black,estate,True,True,False,False,False,False,True,135
1348,Renault,81603,85,diesel,black,estate,True,True,False,False,False,False,True,85
1349,Peugeot,183743,100,diesel,blue,estate,False,True,False,False,False,False,True,102
1350,Peugeot,154764,105,diesel,black,estate,False,False,False,False,False,False,True,103
1351,Audi,162672,100,diesel,blue,estate,True,True,False,False,True,False,True,123
1352,Citroën,151443,120,diesel,black,estate,False,True,False,False,True,False,True,103
1353,Renault,53899,120,diesel,black,estate,True,True,False,False,True,False,True,146
1354,Renault,183623,140,diesel,black,estate,False,True,True,False,True,False,True,132
1355,Citroën,137418,135,diesel,blue,estate,True,True,True,False,False,True,True,121
1356,Renault,70494,120,diesel,black,estate,True,True,False,False,False,False,True,122
1357,Citroën,172089,122,diesel,blue,estate,False,True,False,False,True,True,True,110
1358,Renault,110194,120,diesel,grey,estate,True,True,False,False,True,False,True,115
1359,Renault,103413,135,diesel,grey,estate,True,True,False,False,True,True,True,134
1360,Renault,162245,135,diesel,grey,estate,False,True,False,False,True,False,True,114
1361,Audi,87625,190,diesel,blue,estate,True,True,False,False,False,False,True,142
1362,Citroën,156308,120,diesel,brown,estate,False,True,False,False,False,False,True,81
1363,Renault,196729,135,diesel,blue,estate,True,True,False,False,True,False,True,112
1364,Peugeot,177012,105,diesel,black,estate,True,True,False,False,True,True,True,108
1365,Peugeot,76286,100,diesel,grey,estate,True,True,True,False,True,False,True,114
1366,Peugeot,134174,100,diesel,grey,estate,False,True,False,False,False,True,True,106
1367,Citroën,278612,120,diesel,black,estate,True,True,False,False,False,False,True,65
1368,Audi,183971,160,diesel,grey,estate,True,True,False,True,True,False,True,116
1369,Renault,165872,135,diesel,brown,estate,True,True,False,False,True,True,True,136
